dataset,transformation,target_a,target_b,low_mw_quintile_correlation,high_mw_quintile_correlation,high_minus_low_correlation,sign_flip,top_positive_10pct_in_low_mw,top_positive_10pct_in_high_mw
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,5u09,0.1987030063626006,-0.08366837947550178,-0.2823713858381024,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,5va1,0.3443468513679979,0.014497078682806785,-0.3298497726851911,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6cm4,-0.0994571633749285,0.22918637649469475,0.32864353986962325,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6kpf,-0.050763909172367706,-0.2346683576896046,-0.1839044485172369,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6kux,0.29942401497762416,0.22467030508969715,-0.07475370988792701,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6lqa,0.22523169572736917,0.232643520451012,0.007411824723642824,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6pdj,0.23031035584147336,0.14912454271820383,-0.08118581312326953,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6x3x,-0.225687741891529,0.019052857596960553,0.24474059948848953,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,6y1z,0.08268566241441266,0.18447210056304278,0.10178643814863012,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,7f8y,0.3609139165555939,0.5073290640621756,0.1464151475065817,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,7kwe,0.0448406889303908,0.26638801588849215,0.22154732695810134,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,7ljd,0.26958281596874234,0.05702101885341477,-0.21256179711532758,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,7wc9,-0.3383784993505955,-0.006953050729623925,0.33142544862097156,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,7xnk,0.2291480004241552,0.10398717529940166,-0.12516082512475354,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,7ym8,-0.2382248004280061,-0.32455595721956204,-0.08633115679155595,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8e9y,-0.39316594478279027,-0.4150902046081547,-0.021924259825364445,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8ef6,0.29339336945364813,0.28497407316855855,-0.008419296285089584,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8fhs,0.4295579518136327,0.2898311431744536,-0.13972680863917913,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8pjk,0.18396096073444124,0.4395216689030403,0.25556070816859905,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8st0,-0.41134034112158013,-0.2542051082776297,0.15713523284395042,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8wty,0.25104355782950377,0.44951367936994985,0.19847012154044608,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8xvk,0.08990985678319804,-0.04296559744730756,-0.13287545423050562,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,8yn3,-0.12089801266130816,-0.3220224455006315,-0.20112443283932335,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,9eo4,-0.13930456190626583,-0.05447805868095253,0.0848265032253133,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5i71,V1A,0.3341485501767071,0.09033285364004454,-0.24381569653666255,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,5u09,0.1231800699014998,0.1798736685288423,0.056693598627342495,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,5va1,0.3559849991465192,-0.30169116444722177,-0.6576761635937409,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6cm4,-0.26204949407691364,0.11633907825336869,0.37838857233028234,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6kpf,-0.020817394002232828,0.16491522447552442,0.18573261847775724,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6kux,0.11885599991512721,0.0030368875443373307,-0.11581911237078989,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6lqa,0.10125293565427239,-0.06706696578688978,-0.16831990144116216,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6pdj,0.06590521243029873,0.010060181214146324,-0.055845031216152405,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6x3x,-0.07040435794281152,0.14832644447589244,0.21873080241870396,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,6y1z,-0.02288033757128127,0.18484214438016566,0.20772248195144694,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,7f8y,0.3750754040248024,0.2641458480174019,-0.11092955600740051,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,7kwe,-0.03607464277492742,0.11104800982554121,0.14712265260046864,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,7ljd,0.4295163192660136,0.2645773262865428,-0.1649389929794708,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,7wc9,-0.3521661892030666,0.1878653372487421,0.5400315264518087,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,7xnk,0.34096509834118377,-0.23680727823991027,-0.577772376581094,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,7ym8,0.08607657307159927,-0.05484937197836115,-0.14092594504996042,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8e9y,-0.31706193459541043,-0.38951830133504545,-0.07245636673963501,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8ef6,0.16487162476388922,-0.07424495396633132,-0.23911657873022055,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8fhs,0.2839620343819267,-0.042467671432774655,-0.3264297058147013,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8pjk,0.18205415257196225,0.17621303462016147,-0.005841117951800784,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8st0,-0.4157533106324331,-0.44669080835347097,-0.030937497721037877,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8wty,0.21820934415394086,0.4100716336824324,0.19186228952849152,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8xvk,0.19020477219590134,-0.3099657085371289,-0.5001704807330303,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,8yn3,0.0411240887638309,-0.07481109960073705,-0.11593518836456795,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,9eo4,-0.24259435328708082,0.2020301471477334,0.4446245004348142,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5tvn,V1A,0.2890935854234851,-0.23078060832468322,-0.5198741937481683,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,5va1,0.27975843315280047,-0.36279414730908793,-0.6425525804618883,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6cm4,-0.1897944175284276,0.03953104244005824,0.22932545996848586,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6kpf,0.08134295093685802,0.3911178779909285,0.3097749270540705,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6kux,0.012080957136882607,-0.20529423901769267,-0.2173751961545753,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6lqa,0.07881656523978155,-0.2830984646730735,-0.361915029912855,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6pdj,0.059888885001229186,-0.1721746226841061,-0.2320635076853353,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6x3x,-0.3173498024607098,0.2699424850582472,0.587292287518957,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,6y1z,-0.04674404934384987,0.20412357023210922,0.2508676195759591,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,7f8y,0.18177781143824875,-0.058940077803452715,-0.24071788924170145,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,7kwe,-0.02799294542375901,-0.1347449089185438,-0.10675196349478479,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,7ljd,0.3331915785603808,0.3432859700368187,0.010094391476437925,False,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,7wc9,-0.39123771201663204,0.3587237878712964,0.7499614998879285,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,7xnk,0.07326791605936667,-0.3828417772648744,-0.45610969332424106,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,7ym8,-0.09734332009152413,0.23207713020177487,0.329420450293299,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8e9y,-0.13638074373342945,-0.2690775504496526,-0.13269680671622314,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8ef6,0.19631019008470235,-0.24560200979807148,-0.44191219988277386,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8fhs,0.18951720632288252,-0.29178989754427453,-0.481307103867157,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8pjk,0.07133382624140677,-0.11206653677144598,-0.18340036301285276,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8st0,-0.17232089121659533,-0.39002174969519404,-0.2177008584785987,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8wty,0.17886261112423998,0.13641732879585777,-0.04244528232838221,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8xvk,0.18636361828540512,-0.34609011827081565,-0.5324537365562207,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,8yn3,-0.07710427636872548,0.15603784278147365,0.2331421191501991,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,9eo4,-0.0994272782978172,0.43042526053900865,0.5298525388368258,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5u09,V1A,0.3312368768165858,-0.3333202683179913,-0.6645571451345771,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6cm4,-0.2113547643074502,-0.11761661326251176,0.09373815104493845,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6kpf,-0.18060882890723245,-0.3945134204335076,-0.21390459152627517,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6kux,0.3376372214540356,0.1743367700746251,-0.16330045137941046,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6lqa,0.3737135862055588,0.2910019375226619,-0.08271164868289688,False,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6pdj,0.29087605877192413,0.14302396297285697,-0.14785209579906716,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6x3x,-0.39985757145719597,-0.3725553690671315,0.02730220239006448,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,6y1z,-0.2678028194546627,-0.23951068316787352,0.0282921362867892,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,7f8y,0.5429667291263148,-0.08124934776587003,-0.6242160768921848,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,7kwe,-0.05032459738393366,0.045512588790331855,0.09583718617426551,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,7ljd,0.38802478496469867,-0.23623920750980656,-0.6242639924745053,True,True,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,7wc9,-0.6690945222704745,-0.40844846434752335,0.26064605792295115,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,7xnk,0.5216303778374787,0.581418905340865,0.05978852750338637,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,7ym8,-0.11532047440633321,-0.18131457369118417,-0.06599409928485096,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8e9y,-0.40137119659793136,0.13725288331145213,0.5386240799093835,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8ef6,0.4385248062815893,0.3863294049549473,-0.05219540132664202,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8fhs,0.630419967082515,0.4388328401546577,-0.19158712692785734,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8pjk,0.20549179666913217,-0.010017388309377788,-0.21550918497850996,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8st0,-0.31288342377857736,0.3975975909584876,0.710481014737065,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8wty,0.042643330889056474,-0.23479351128958292,-0.2774368421786394,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8xvk,0.4535946532883941,0.5425950562377995,0.08900040294940537,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,8yn3,-0.11878572152786018,-0.10653710792173314,0.012248613606127043,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,9eo4,-0.41824508388752896,-0.33077175888447957,0.08747332500304938,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,5va1,V1A,0.7231554232687172,0.5965811208833887,-0.12657430238532852,False,True,True
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,6kpf,-0.1735204570066948,-0.035181336381700366,0.13833912062499443,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,6kux,-0.05018459839907486,0.22278353033450218,0.27296812873357706,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,6lqa,0.025205350479380172,0.02454827820147726,-0.0006570722779029106,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,6pdj,-0.013828691728098117,0.1904585393587941,0.2042872310868922,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,6x3x,-0.04936117216327524,0.13133509142307676,0.180696263586352,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,6y1z,-0.07346794143332304,0.13883178982691877,0.21229973126024182,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,7f8y,-0.21105515381816342,0.32893577634372245,0.5399909301618859,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,7kwe,-0.037894432584188675,0.15216728970109566,0.19006172228528434,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,7ljd,-0.3044243413989672,0.17221423910393432,0.47663858050290153,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,7wc9,0.14799703419865995,0.18243254731017625,0.0344355131115163,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,7xnk,-0.17846274855252686,-0.08967810684558025,0.08878464170694661,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,7ym8,-0.018657569369762705,-0.1720676884703937,-0.153410119100631,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8e9y,0.007314479476748694,-0.34569100620917337,-0.35300548568592205,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8ef6,-0.10218615737989185,0.0423146809100693,0.14450083828996116,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8fhs,-0.1388762587203252,-0.04573067723878118,0.093145581481544,False,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8pjk,-0.12174098537651482,0.3513631372154434,0.4731041225919582,True,False,True
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8st0,0.23418640633817928,-0.18918638918694622,-0.4233727955251255,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8wty,-0.16486991361433895,0.21348229338214364,0.3783522069964826,True,False,False
Docking-44,group_heldout_descriptor_adjusted_residual,6cm4,8xvk,-0.025459155820687508,-0.04048434577089519,-0.015025189950207685,False,False,False
